가게 이름,업종구분,주소,URL
라마다서울신도림호텔 카페라라,뷔페,서울 구로구 경인로 624 라마다 신도림 호텔 카페라라 1F,https://pcmap.place.naver.com/restaurant/1041539209/review/visitor#
경복궁 디큐브점,"육류,고기요리",서울 구로구 경인로 662 디큐브시티 현대백화점 6층 (신도림역 1번 출구),https://pcmap.place.naver.com/restaurant/31694808/review/visitor#
옥스라이브파이어그릴,소고기구이,서울 구로구 개봉로20길 30 1층 옥스라이브파이어그릴,https://pcmap.place.naver.com/restaurant/1301309487/review/visitor#
뭉텅 구로디지털단지점,돼지고기구이,서울 구로구 시흥대로 577-11 1층,https://pcmap.place.naver.com/restaurant/1070512016/review/visitor#
세인트41,양식,서울 구로구 경인로 662 신도림동 디큐브시티 41층,https://pcmap.place.naver.com/restaurant/1450226531/review/visitor#
식껍 구로디지털단지역점,"육류,고기요리",서울 구로구 디지털로34길 55 B135호,https://pcmap.place.naver.com/restaurant/1990983373/review/visitor#
향토 무쇠솥뚜껑구이,"육류,고기요리",서울 구로구 공원로6나길 18 1층 향토,https://pcmap.place.naver.com/restaurant/1283406236/review/visitor#
이자카야나무 구로디지털단지점,이자카야,서울 구로구 디지털로32나길 38 2층 이자카야나무,https://pcmap.place.naver.com/restaurant/1942980371/review/visitor#
신도림참족발,"족발,보쌈",서울 구로구 경인로 661 신도림1차푸르지오,https://pcmap.place.naver.com/restaurant/35853856/review/visitor#
곱창대장,"곱창,막창,양",서울 구로구 공원로6나길 46,https://pcmap.place.naver.com/restaurant/21052486/review/visitor#
김가네곱창구이 대림역본점,"곱창,막창,양",서울 구로구 도림로 93 1층 김가네곱창구이,https://pcmap.place.naver.com/restaurant/13438729/review/visitor#
이춘복참치 신도림디큐브시티점,생선회,서울 구로구 경인로 662 현대백화점 디큐브시티점 별관 3층,https://pcmap.place.naver.com/restaurant/36693989/review/visitor#
숙이네조개전골 신도림점,조개요리,서울 구로구 새말로16길 29,https://pcmap.place.naver.com/restaurant/36090438/review/visitor#
삿뽀로 디큐브점,일식당,서울 구로구 경인로 662 5층,https://pcmap.place.naver.com/restaurant/1884205832/review/visitor#
육전생고기,"육류,고기요리",서울 구로구 개봉로 69 1층 육전 생고기,https://pcmap.place.naver.com/restaurant/1243056380/review/visitor#
이름없는가게,"카페,디저트",서울 구로구 개봉로1나길 52 1층 이름없는가게,https://pcmap.place.naver.com/restaurant/21667018/review/visitor#
낭만부대찌개,"찌개,전골",서울 구로구 디지털로 288 B104호,https://pcmap.place.naver.com/restaurant/33101938/review/visitor#
쿠우쿠우 골드 구로점,"일식,초밥뷔페",서울 구로구 중앙로1길 36 3동 7층,https://pcmap.place.naver.com/restaurant/1446326166/review/visitor#
육미제당 구로디지털단지점,"육류,고기요리",서울 구로구 디지털로32나길 12 1층,https://pcmap.place.naver.com/restaurant/1696791713/review/visitor#
도림식당 신도림본점,"육류,고기요리",서울 구로구 공원로8길 45 1층,https://pcmap.place.naver.com/restaurant/1015794616/review/visitor#
무한자금성,중식당,서울 구로구 디지털로 273 지하1층,https://pcmap.place.naver.com/restaurant/1217816166/review/visitor#
읍천리382 구로구청점,카페,"서울 구로구 가마산로 246 1층 101, 102호",https://pcmap.place.naver.com/restaurant/1707976879/review/visitor#
바다사랑,생선회,서울 구로구 디지털로31길 81 두산위브상가 지하1층,https://pcmap.place.naver.com/restaurant/37366249/review/visitor#
빈브라더스 현대백화점 디큐브시티,카페,서울 구로구 경인로 662 현대백화점 별관 3층,https://pcmap.place.naver.com/restaurant/36208766/review/visitor#
근덕식당,한식,서울 구로구 디지털로32나길 17-19,https://pcmap.place.naver.com/restaurant/20825902/review/visitor#
컴포 신도림점,베트남음식,서울 구로구 경인로67길 57 102호 컴포,https://pcmap.place.naver.com/restaurant/1842837695/review/visitor#
오비스트로,이탈리아음식,서울 구로구 구로중앙로15길 12 오비스트로,https://pcmap.place.naver.com/restaurant/1130071510/review/visitor#
미손 닭한마리 칼국수,한식,서울 구로구 오류로8길 16 세명프라자 109호 미손 닭한마리 칼국수,https://pcmap.place.naver.com/restaurant/1108747643/review/visitor#
한돈보쌈 본점,"족발,보쌈",서울 구로구 새말로 32,https://pcmap.place.naver.com/restaurant/21847907/review/visitor#
크랩회피쉬 구로디지털단지점,생선회,서울 구로구 디지털로32가길 25 1층 102-4호,https://pcmap.place.naver.com/restaurant/38738810/review/visitor#
더티프라이 신도림점,햄버거,서울 구로구 새말로 97 테크노마트 지하1층 더티프라이 신도림점,https://pcmap.place.naver.com/restaurant/1077728618/review/visitor#
제면청년 본점 불쭈꾸미&칼국수,"칼국수,만두",서울 구로구 경인로40길 47 3층6호 제면청년 프라자안에 위치해있습니다,https://pcmap.place.naver.com/restaurant/1037177708/review/visitor#
비밀시그니처 현대백화점 디큐브시티점,"스파게티,파스타전문",서울 구로구 경인로 662 현대백화점 디큐브시티점 6층 비밀 시그니처,https://pcmap.place.naver.com/restaurant/40004271/review/visitor#
디저트샵시소,케이크전문,서울 구로구 천왕로 29 1층 101호,https://pcmap.place.naver.com/restaurant/1441471542/review/visitor#
이스트바이게이트 신도림점,태국음식,서울 구로구 경인로 662 디큐브시티,https://pcmap.place.naver.com/restaurant/39801390/review/visitor#
롤링파스타 구로디지털역점,"스파게티,파스타전문",서울 구로구 디지털로32길 79,https://pcmap.place.naver.com/restaurant/1750052528/review/visitor#
이천성모메존칼국수,"칼국수,만두",서울 구로구 경인로 18,https://pcmap.place.naver.com/restaurant/11707221/review/visitor#
서울안심축산 신도림역디큐브시티점,"육류,고기요리",서울 구로구 경인로 661 2층 전문식당가,https://pcmap.place.naver.com/restaurant/33620840/review/visitor#
형제특수부위,"육류,고기요리",서울 구로구 디지털로32나길 17-12,https://pcmap.place.naver.com/restaurant/1671769174/review/visitor#
개화,생선회,서울 구로구 디지털로27길 83 개화,https://pcmap.place.naver.com/restaurant/1888604289/review/visitor#
웍,중식당,서울 구로구 공원로6다길 20 3층,https://pcmap.place.naver.com/restaurant/1297116618/review/visitor#
9로평상,"카페,디저트",서울 구로구 서해안로 2134 (항동),https://pcmap.place.naver.com/restaurant/1831215459/review/visitor#
예커피,"카페,디저트",서울 구로구 고척로21나길 63 1층 예커피,https://pcmap.place.naver.com/restaurant/313487645/review/visitor#
후와후와 현대백화점 디큐브시티점,일식당,서울 구로구 경인로 662 현대백화점 디큐브시티 5층,https://pcmap.place.naver.com/restaurant/1938596810/review/visitor#
세계단,이자카야,서울 구로구 공원로6나길 29-1 1층,https://pcmap.place.naver.com/restaurant/1521258383/review/visitor#
소녀방앗간 현대백화점 디큐브시티점,한식,서울 구로구 경인로 662 5층 소녀방앗간,https://pcmap.place.naver.com/restaurant/37253784/review/visitor#
