가게 이름,업종구분,주소,URL
호요,이자카야,서울 동작구 동작대로13길 6-7 1층 호요,https://pcmap.place.naver.com/restaurant/684793218/review/visitor#
대원수산,생선회,서울 동작구 노들로 674 노량진수산시장 남2문 53~54호,https://pcmap.place.naver.com/restaurant/37911214/review/visitor#
목구멍 이수점,"육류,고기요리",서울 동작구 동작대로27길 16-4,https://pcmap.place.naver.com/restaurant/1140389744/review/visitor#
전주전집,"전통,민속주점",서울 동작구 동작대로7길 19,https://pcmap.place.naver.com/restaurant/13419356/review/visitor#
부오나 포카치아,"카페,디저트",서울 동작구 사당로26길 125 1층,https://pcmap.place.naver.com/restaurant/1049101585/review/visitor#
아빠맘 명품스시,"초밥,롤",서울 동작구 여의대방로 210 1층,https://pcmap.place.naver.com/restaurant/1284812183/review/visitor#
후라토식당 이수역점,일식당,서울 동작구 사당로28길 6 2층,https://pcmap.place.naver.com/restaurant/1664532508/review/visitor#
페니힐스 커피스테이션,카페,"서울 동작구 동작대로1길 10-14 새롬빌딩 1,2층",https://pcmap.place.naver.com/restaurant/32227337/review/visitor#
올레요횟집,생선회,서울 동작구 사당로30길 150,https://pcmap.place.naver.com/restaurant/1188201437/review/visitor#
경아식당 노량진점,"찌개,전골",서울 동작구 만양로18길 10 2층 경아식당,https://pcmap.place.naver.com/restaurant/1120581916/review/visitor#
스톤504 스테이크하우스,"스테이크,립",서울 동작구 상도로61길 54 1층 스톤504 스테이크하우스,https://pcmap.place.naver.com/restaurant/36778913/review/visitor#
모스키친 신대방삼거리,돈가스,서울 동작구 보라매로 91 1층,https://pcmap.place.naver.com/restaurant/1519242415/review/visitor#
다독이네 숯불구이,"육류,고기요리",서울 동작구 노량진로 106-5 1층,https://pcmap.place.naver.com/restaurant/1404508364/review/visitor#
늘조은한우마을,"육류,고기요리",서울 동작구 사당로29가길 47,https://pcmap.place.naver.com/restaurant/1602560745/review/visitor#
하얼빈양꼬치,양꼬치,서울 동작구 노량진로8길 53 1층,https://pcmap.place.naver.com/restaurant/1313928467/review/visitor#
주월 이수역점,이자카야,서울 동작구 동작대로27다길 11 1층,https://pcmap.place.naver.com/restaurant/1861137272/review/visitor#
