가게 이름,업종구분,주소,URL
이주소곱창,"곱창,막창,양",서울 중랑구 봉우재로33길 34,https://pcmap.place.naver.com/restaurant/13541323/review/visitor#
먹거리집,한식,서울 중랑구 면목로91길 8,https://pcmap.place.naver.com/restaurant/18197983/review/visitor#
투데이보틀&역전화로,한식,서울 중랑구 망우로 367 1층,https://pcmap.place.naver.com/restaurant/1444611932/review/visitor#
조개만땅,조개요리,서울 중랑구 면목로91길 10,https://pcmap.place.naver.com/restaurant/21413454/review/visitor#
오프아이디어,"카페,디저트","서울 중랑구 면목로45길 6 1,2층 오프아이디어",https://pcmap.place.naver.com/restaurant/1114089993/review/visitor#
신선한우촌,소고기구이,서울 중랑구 용마산로 707 1층,https://pcmap.place.naver.com/restaurant/18172190/review/visitor#
카페이포크,"카페,디저트",서울 중랑구 면목로51길 23 1층,https://pcmap.place.naver.com/restaurant/1102405001/review/visitor#
박가뼈다귀감자탕 본점,감자탕,서울 중랑구 망우로 193,https://pcmap.place.naver.com/restaurant/13505254/review/visitor#
금화왕돈까스 용마산역점,돈가스,서울 중랑구 용마산로 248 1층,https://pcmap.place.naver.com/restaurant/1418145567/review/visitor#
금이네곱창,"곱창,막창,양",서울 중랑구 봉우재로33길 62 1층 금이네곱창,https://pcmap.place.naver.com/restaurant/1353403355/review/visitor#
태능설렁탕 본점,"곰탕,설렁탕",서울 중랑구 공릉로 65 1층 태릉설렁탕,https://pcmap.place.naver.com/restaurant/18204552/review/visitor#
연탄돼지갈비,돼지고기구이,서울 중랑구 봉우재로 159,https://pcmap.place.naver.com/restaurant/38522483/review/visitor#
헨리워튼,"카페,디저트",서울 중랑구 봉우재로19길 24 1층,https://pcmap.place.naver.com/restaurant/1708797520/review/visitor#
왕십리불곱창,"곱창,막창,양",서울 중랑구 상봉로 102,https://pcmap.place.naver.com/restaurant/37936186/review/visitor#
태능배밭갈비,돼지고기구이,서울 중랑구 동일로143길 30,https://pcmap.place.naver.com/restaurant/18206209/review/visitor#
단조,"카페,디저트",서울 중랑구 중랑천로10길 68 3층,https://pcmap.place.naver.com/restaurant/1940558750/review/visitor#
대박왕곱창,"곱창,막창,양",서울 중랑구 답십리로 367 1층,https://pcmap.place.naver.com/restaurant/12789378/review/visitor#
CAMPxGRILL,돼지고기구이,서울 중랑구 동일로 929 2층,https://pcmap.place.naver.com/restaurant/36016131/review/visitor#
망우찜쌈밥 본점,쌈밥,서울 중랑구 용마공원로2길 8 1층,https://pcmap.place.naver.com/restaurant/19873089/review/visitor#
호떡이당,호떡,서울 중랑구 동일로169길 32 1층 호떡이당,https://pcmap.place.naver.com/restaurant/1784847279/review/visitor#
산채가 한정식 먹골본점,한식,서울 중랑구 동일로157길 30 산채가 (7호선 먹골역5번 6번 출구 사이로 도보3분),https://pcmap.place.naver.com/restaurant/30940088/review/visitor#
신요아케,이자카야,서울 중랑구 용마산로115길 109 1층 신요아케,https://pcmap.place.naver.com/restaurant/1511101738/review/visitor#
카우웨이,"스테이크,립",서울 중랑구 중랑역로 270-3 1층,https://pcmap.place.naver.com/restaurant/1392425679/review/visitor#
담화,요리주점,"서울 중랑구 망우로48길 15 1층, 2층",https://pcmap.place.naver.com/restaurant/1956449088/review/visitor#
팡그루,베이커리,서울 중랑구 면목로42길 11 행운빌딩,https://pcmap.place.naver.com/restaurant/1924175732/review/visitor#
개인공간 망우역점,"카페,디저트",서울 중랑구 송림길 12 1층 카페 개인공간,https://pcmap.place.naver.com/restaurant/1359445384/review/visitor#
빠리짬뽕,중식당,서울 중랑구 중랑역로 44 1층 (중랑역로44),https://pcmap.place.naver.com/restaurant/37997250/review/visitor#
경미양꼬치,양꼬치,서울 중랑구 면목로 277 1층,https://pcmap.place.naver.com/restaurant/37929017/review/visitor#
