가게 이름,업종구분,주소,URL
피자로뎀,피자,서울 영등포구 디지털로 455-2 1층피자로뎀,https://pcmap.place.naver.com/restaurant/19016550/review/visitor#
하남돼지집 당산역점,돼지고기구이,서울 영등포구 당산로47길 8 당일빌딩,https://pcmap.place.naver.com/restaurant/34874875/review/visitor#
브로트아트,베이커리,서울 영등포구 국제금융로7길 3 수정상가 1층,https://pcmap.place.naver.com/restaurant/1875023937/review/visitor#
코끼리베이글 영등포,베이글,서울 영등포구 선유로 176 코끼리베이글,https://pcmap.place.naver.com/restaurant/687104906/review/visitor#
유메오뎅 당산,요리주점,"서울 영등포구 양평로 66 1층, 2층",https://pcmap.place.naver.com/restaurant/1204553847/review/visitor#
제주회집,생선회,서울 영등포구 당산로49길 12-1 1층,https://pcmap.place.naver.com/restaurant/36930898/review/visitor#
데이릿 더현대서울점,퓨전음식,서울 영등포구 여의대로 108 B1층,https://pcmap.place.naver.com/restaurant/1702163125/review/visitor#
켄싱턴호텔 여의도 브로드웨이,뷔페,서울 영등포구 국회대로76길 16 여의도 켄싱턴호텔 1층 브로드웨이,https://pcmap.place.naver.com/restaurant/38010058/review/visitor#
히바린 여의도IFC몰점,일식당,서울 영등포구 국제금융로 10 IFC몰 L3층 푸드엠파이어 내,https://pcmap.place.naver.com/restaurant/1076987841/review/visitor#
형제정육식당,"육류,고기요리",서울 영등포구 영등포로50길 12 1층,https://pcmap.place.naver.com/restaurant/1199675941/review/visitor#
콘래드서울 37그릴앤바,양식,서울 영등포구 국제금융로 10 서울 국제금융 센터,https://pcmap.place.naver.com/restaurant/34033812/review/visitor#
청기와타운 영등포본점,"육류,고기요리",서울 영등포구 영중로10길 32-4,https://pcmap.place.naver.com/restaurant/1244027748/review/visitor#
디데이원,"카페,디저트",서울 영등포구 당산로49길 14 1층 디데이원 / 당산2동 당산역 도보2분거리,https://pcmap.place.naver.com/restaurant/1921566639/review/visitor#
테디뵈르하우스 더현대서울점,"카페,디저트",서울 영등포구 여의대로 108 B1,https://pcmap.place.naver.com/restaurant/1096877686/review/visitor#
쿠마,일식당,서울 영등포구 여의대방로69길 7 충무빌딩 2F,https://pcmap.place.naver.com/restaurant/37891353/review/visitor#
비닐하우스,요리주점,서울 영등포구 도림로128가길 13-8,https://pcmap.place.naver.com/restaurant/38008282/review/visitor#
야마야 여의도점,일식당,서울 영등포구 여의대로 66 iM증권빌딩 별관 2층,https://pcmap.place.naver.com/restaurant/32873365/review/visitor#
이한스시,"초밥,롤",서울 영등포구 선유로22길 3 2층,https://pcmap.place.naver.com/restaurant/33956773/review/visitor#
만유,요리주점,서울 영등포구 의사당대로 127 1층 1-123호 만유,https://pcmap.place.naver.com/restaurant/1258948627/review/visitor#
켄싱턴호텔 여의도 뉴욕뉴욕,"스테이크,립",서울 영등포구 국회대로76길 16 켄싱턴호텔 여의도 1층,https://pcmap.place.naver.com/restaurant/32800178/review/visitor#
63뷔페 파빌리온,뷔페,"서울 영등포구 63로 50 한화금융센터63,GF",https://pcmap.place.naver.com/restaurant/12846157/review/visitor#
쿠치나후,이탈리아음식,서울 영등포구 의사당대로 1 국회 의정관 6층 레스토랑,https://pcmap.place.naver.com/restaurant/36413570/review/visitor#
진가와 여의도점,일식당,서울 영등포구 국제금융로2길 17 씨티플라자 3층,https://pcmap.place.naver.com/restaurant/1974070800/review/visitor#
아루히,일식당,서울 영등포구 여의나루로 42 2층,https://pcmap.place.naver.com/restaurant/1251024640/review/visitor#
우정갈비,소고기구이,서울 영등포구 영중로 22 남서울빌딩,https://pcmap.place.naver.com/restaurant/18996880/review/visitor#
정인면옥 본점,냉면,서울 영등포구 국회대로76길 10 기독교침례회총회빌딩 1층,https://pcmap.place.naver.com/restaurant/34883067/review/visitor#
다이어메이커 문래,바(BAR),서울 영등포구 도림로 440-23 1층 다이어메이커,https://pcmap.place.naver.com/restaurant/1015733949/review/visitor#
마츠노하나 더현대서울점,일식당,서울 영등포구 여의대로 108 더현대서울 지하1층,https://pcmap.place.naver.com/restaurant/1231673118/review/visitor#
입허전,베이커리,서울 영등포구 도림로139길 12-1 2층 입허전,https://pcmap.place.naver.com/restaurant/31402467/review/visitor#
쿠차쿠차,요리주점,"서울 영등포구 영중로4길 16 2층, 3층",https://pcmap.place.naver.com/restaurant/1775242598/review/visitor#
화목순대국,"순대,순댓국",서울 영등포구 여의대방로 383 1F (경도상가 1층),https://pcmap.place.naver.com/restaurant/11725872/review/visitor#
뽕씨네얼큰수제비 영등포본점,한식,서울 영등포구 영중로10길 16 1층,https://pcmap.place.naver.com/restaurant/13070797/review/visitor#
이조보쌈,"족발,보쌈",서울 영등포구 당산로 244,https://pcmap.place.naver.com/restaurant/13575185/review/visitor#
코트야드메리어트서울타임스퀘어 모모카페,뷔페,서울 영등포구 영중로 15 5층,https://pcmap.place.naver.com/restaurant/19861875/review/visitor#
영길리,양식,서울 영등포구 도림로 425 2층,https://pcmap.place.naver.com/restaurant/1707407233/review/visitor#
용호동낙지 여의도점,낙지요리,서울 영등포구 국제금융로2길 17 씨티플라자 2층,https://pcmap.place.naver.com/restaurant/595493394/review/visitor#
양상블,양갈비,서울 영등포구 도림로141가길 36 1층,https://pcmap.place.naver.com/restaurant/1014438225/review/visitor#
대세박목살 본점,돼지고기구이,서울 영등포구 영등포로50길 9 1층,https://pcmap.place.naver.com/restaurant/1450540247/review/visitor#
짚신매운갈비찜 영등포점,"육류,고기요리",서울 영등포구 영중로4길 13 1층,https://pcmap.place.naver.com/restaurant/33860264/review/visitor#
목포회집 양평동점,생선회,서울 영등포구 양평로 77,https://pcmap.place.naver.com/restaurant/37549229/review/visitor#
육곱하기,"곱창,막창,양",서울 영등포구 신풍로 56-1,https://pcmap.place.naver.com/restaurant/38737253/review/visitor#
대관원,중식당,서울 영등포구 당산로37길 1,https://pcmap.place.naver.com/restaurant/37236664/review/visitor#
일품 여의도점,일식당,서울 영등포구 은행로 25 안원빌딩 B1층,https://pcmap.place.naver.com/restaurant/1842075533/review/visitor#
그리츠 레스토랑,뷔페,서울 영등포구 의사당대로 16 로비층,https://pcmap.place.naver.com/restaurant/37402337/review/visitor#
솥돈 영등포점,돼지고기구이,서울 영등포구 영중로10길 34-1 1층,https://pcmap.place.naver.com/restaurant/1432804487/review/visitor#
채윤희,포장마차,서울 영등포구 도림로128길 21 2층,https://pcmap.place.naver.com/restaurant/1745704811/review/visitor#
스몰,요리주점,서울 영등포구 경인로77가길 12 스몰,https://pcmap.place.naver.com/restaurant/1578405167/review/visitor#
돼봉삼겹살 영등포점,"육류,고기요리","서울 영등포구 영중로4길 13-2 1층, 2층",https://pcmap.place.naver.com/restaurant/1924516711/review/visitor#
테이스팅룸 IFC몰,이탈리아음식,서울 영등포구 국제금융로 10 L3층,https://pcmap.place.naver.com/restaurant/1108947417/review/visitor#
로라멘,일본식라면,서울 영등포구 도림로131길 17,https://pcmap.place.naver.com/restaurant/1866981775/review/visitor#
풍년식당1979 서여의도점,"육류,고기요리",서울 영등포구 의사당대로 38 103동 111호,https://pcmap.place.naver.com/restaurant/1553148099/review/visitor#
항정사이,"육류,고기요리","서울 영등포구 영중로4길 13-2 1층일부, 2층전체",https://pcmap.place.naver.com/restaurant/1396447933/review/visitor#
여휘,요리주점,서울 영등포구 도신로64길 17 1층,https://pcmap.place.naver.com/restaurant/1032892806/review/visitor#
토키,"카페,디저트",서울 영등포구 선유로 58 지하1층,https://pcmap.place.naver.com/restaurant/1060085896/review/visitor#
고트델리 문래,샌드위치,서울 영등포구 도림로139길 14 2층,https://pcmap.place.naver.com/restaurant/1974242355/review/visitor#
창고43 본점,소고기구이,서울 영등포구 국제금융로6길 33 여의도백화점 m1층,https://pcmap.place.naver.com/restaurant/13349473/review/visitor#
콘래드서울 플레임즈 로비라운지,"카페,디저트",서울 영등포구 국제금융로 10 콘래드서울 1층,https://pcmap.place.naver.com/restaurant/37327241/review/visitor#
브레드컴퍼니쉐프조,베이커리,서울 영등포구 당산로31길 20 1층,https://pcmap.place.naver.com/restaurant/1207629413/review/visitor#
본보야지,이탈리아음식,서울 영등포구 국제금융로2길 7 한주빌딩 2층 본보야지,https://pcmap.place.naver.com/restaurant/31570129/review/visitor#
계옥정 문래본점,"육류,고기요리",서울 영등포구 경인로79길 17-2 1층,https://pcmap.place.naver.com/restaurant/1297928048/review/visitor#
도쿄등심 여의도점,소고기구이,서울 영등포구 여의나루로 50 한국교직원공제회관 지하1층 9호,https://pcmap.place.naver.com/restaurant/1720342718/review/visitor#
