가게 이름,업종구분,주소,URL
일심텐동 서경대점,일식당,서울 성북구 서경로 90 1층,https://pcmap.place.naver.com/restaurant/1546397785/review/visitor#
사만 커피 로스터스,"카페,디저트",서울 성북구 성북로6길 2-2,https://pcmap.place.naver.com/restaurant/1314013990/review/visitor#
스시다온,일식당,서울 성북구 한천로80길 51 1층 스시다온,https://pcmap.place.naver.com/restaurant/1318605884/review/visitor#
리파인 성신여대점,요리주점,서울 성북구 고려대로7길 74 B1층,https://pcmap.place.naver.com/restaurant/1158347317/review/visitor#
서민스시 장위 본점,일식당,서울 성북구 화랑로25길 20 1층 서민스시,https://pcmap.place.naver.com/restaurant/1820940739/review/visitor#
석계창신동매운족발 1호점,"족발,보쌈",서울 성북구 한천로78길 57 1층 본점 1호점,https://pcmap.place.naver.com/restaurant/32096463/review/visitor#
포썸,베트남음식,서울 성북구 동소문로 125 1층 포썸,https://pcmap.place.naver.com/restaurant/1083590283/review/visitor#
목구멍 서울이마트하월곡점,"육류,고기요리","서울 성북구 종암로 167 1층 107-5호, 107-6호",https://pcmap.place.naver.com/restaurant/1081491935/review/visitor#
로맨틱식탁,양식,서울 성북구 보문로34길 45 지층 로맨틱식탁,https://pcmap.place.naver.com/restaurant/36533838/review/visitor#
옛날 중국집,중식당,서울 성북구 성북로8길 8,https://pcmap.place.naver.com/restaurant/18893222/review/visitor#
메리킹 서울북부점,샤브샤브,서울 성북구 종암로 167 동일하이빌뉴시티 4층,https://pcmap.place.naver.com/restaurant/31514892/review/visitor#
천막집,요리주점,서울 성북구 보문로30길 31 1층 천막집,https://pcmap.place.naver.com/restaurant/1502574317/review/visitor#
밀탄 성신여대 본점,"육류,고기요리",서울 성북구 보문로34길 60 1층 밀탄,https://pcmap.place.naver.com/restaurant/1284516279/review/visitor#
리정원 성신여대점,"육류,고기요리",서울 성북구 동소문로20나길 11 1층,https://pcmap.place.naver.com/restaurant/1960733538/review/visitor#
불타는소금구이,"육류,고기요리",서울 성북구 보문로30길 43-3,https://pcmap.place.naver.com/restaurant/1173725175/review/visitor#
꾸이꾸이멱살 성신여대본점,"육류,고기요리",서울 성북구 동소문로22길 25-5 1층,https://pcmap.place.naver.com/restaurant/1906695568/review/visitor#
엽기꼼닭발,닭발,서울 성북구 보문로 107-1 1층 엽기꼼닭발,https://pcmap.place.naver.com/restaurant/37824077/review/visitor#
자연숯불화로구이,"육류,고기요리",서울 성북구 한천로76다길 46,https://pcmap.place.naver.com/restaurant/471911907/review/visitor#
디어브레드 고대점,베이커리,서울 성북구 개운사1길 29,https://pcmap.place.naver.com/restaurant/33562525/review/visitor#
Los Dias,"카페,디저트",서울 성북구 동소문로22길 67 2층 cafe los dias,https://pcmap.place.naver.com/restaurant/1103631091/review/visitor#
치치 성신여대점,요리주점,서울 성북구 동소문로20길 37-12 1층,https://pcmap.place.naver.com/restaurant/1506744291/review/visitor#
연꽃치 정릉시장점,이자카야,서울 성북구 솔샘로6길 55 1층,https://pcmap.place.naver.com/restaurant/1913483002/review/visitor#
윤휘식당,일식당,서울 성북구 보문로34길 70 2층,https://pcmap.place.naver.com/restaurant/37090281/review/visitor#
오샬 안암본점,인도음식,서울 성북구 고려대로24길 6 문원빌딩 3층,https://pcmap.place.naver.com/restaurant/13508231/review/visitor#
발짝 성신여대점,"맥주,호프",서울 성북구 동소문로22길 57-23 1층 발짝 성신여대점,https://pcmap.place.naver.com/restaurant/1889893703/review/visitor#
가마솥선지해장국,해장국,서울 성북구 한천로76길 22,https://pcmap.place.naver.com/restaurant/1367388511/review/visitor#
국화정원,한정식,서울 성북구 성북로 154,https://pcmap.place.naver.com/restaurant/35629939/review/visitor#
금왕돈까스 본점,돈가스,서울 성북구 성북로 138,https://pcmap.place.naver.com/restaurant/11591181/review/visitor#
야마토텐동,일식당,서울 성북구 고려대로28길 2 1층 야마토텐동,https://pcmap.place.naver.com/restaurant/1731898385/review/visitor#
정지춘 설렁탕,"곰탕,설렁탕",서울 성북구 화랑로40길 46 1층 정지춘설렁탕,https://pcmap.place.naver.com/restaurant/18922484/review/visitor#
루틴,"카페,디저트",서울 성북구 보문로34가길 6 1층 루틴,https://pcmap.place.naver.com/restaurant/1023734971/review/visitor#
포도집,양식,서울 성북구 정릉로32길 4 1층,https://pcmap.place.naver.com/restaurant/1512285811/review/visitor#
호떡이랑붕어랑,호떡,서울 성북구 삼선교로10길 7,https://pcmap.place.naver.com/restaurant/1733919801/review/visitor#
연꽃치 성신여대점,이자카야,서울 성북구 동소문로20길 37-11 1층,https://pcmap.place.naver.com/restaurant/1101478984/review/visitor#
암사골 숯불닭갈비 성신여대점,닭갈비,서울 성북구 보문로32길 35 1층 101호,https://pcmap.place.naver.com/restaurant/1613720178/review/visitor#
N/A,N/A,N/A,https://pcmap.place.naver.com/restaurant/1283844701/review/visitor#
상미규카츠,일식당,서울 성북구 동소문로20길 39,https://pcmap.place.naver.com/restaurant/37261519/review/visitor#
스파웃커피,"카페,디저트",서울 성북구 삼선교로2길 7-3 1층 오른쪽 코너,https://pcmap.place.naver.com/restaurant/1175587007/review/visitor#
와이인,요리주점,서울 성북구 삼선교로18길 6 1층,https://pcmap.place.naver.com/restaurant/1460026044/review/visitor#
가부 본점,중식당,서울 성북구 보문로 182 가부 중식당,https://pcmap.place.naver.com/restaurant/37672886/review/visitor#
해로커피,카페,서울 성북구 성북로 19-3,https://pcmap.place.naver.com/restaurant/1075501022/review/visitor#
한상,한정식,서울 성북구 화랑로 248 장위뉴타워 13층,https://pcmap.place.naver.com/restaurant/84627729/review/visitor#
공유,"카페,디저트",서울 성북구 보문로18길 10 1층,https://pcmap.place.naver.com/restaurant/1178595388/review/visitor#
쭈꾸미달인 성신여대점,주꾸미요리,서울 성북구 동소문로20나길 40 1층,https://pcmap.place.naver.com/restaurant/1200700833/review/visitor#
오르비에토,양식,서울 성북구 보문로32길 96 1층,https://pcmap.place.naver.com/restaurant/1060598083/review/visitor#
하단,이북음식,서울 성북구 성북로6길 14,https://pcmap.place.naver.com/restaurant/11710493/review/visitor#
청수장,한식,서울 성북구 정릉로 237-2,https://pcmap.place.naver.com/restaurant/31531465/review/visitor#
장위동유성집 본점,소고기구이,서울 성북구 화랑로 118,https://pcmap.place.naver.com/restaurant/18322678/review/visitor#
안동반점,중식당,서울 성북구 고려대로1길 35-1,https://pcmap.place.naver.com/restaurant/1205234878/review/visitor#
탱글이문어,요리주점,서울 성북구 고려대로26길 42-2 2층,https://pcmap.place.naver.com/restaurant/1983896799/review/visitor#
베나레스 본점,인도음식,서울 성북구 고려대로24길 27 2층 베나레스,https://pcmap.place.naver.com/restaurant/12983530/review/visitor#
고센 기와집갈비25,"육류,고기요리",서울 성북구 화랑로25길 18 고센 기와집갈비25,https://pcmap.place.naver.com/restaurant/35977345/review/visitor#
S서서갈비,"육류,고기요리",서울 성북구 종암로21길 71 105호,https://pcmap.place.naver.com/restaurant/1219639041/review/visitor#
