가게 이름,업종구분,주소,URL
마포진짜원조최대포 본점,"육류,고기요리",서울 마포구 만리재로1길 1-2,https://pcmap.place.naver.com/restaurant/11678405/review/visitor#
PITC,"카페,디저트",서울 마포구 성미산로11길 13 (성산동),https://pcmap.place.naver.com/restaurant/1403632278/review/visitor#
덕승재 상암본점,한정식,서울 마포구 월드컵북로 361 DMC이안오피스텔 2단지 221호,https://pcmap.place.naver.com/restaurant/36369003/review/visitor#
키친205 홍대점,"카페,디저트",서울 마포구 와우산로 101 1층,https://pcmap.place.naver.com/restaurant/1080995975/review/visitor#
김막회,생선회,서울 마포구 도화길 20-1 1층,https://pcmap.place.naver.com/restaurant/1673141274/review/visitor#
본전횟집,생선회,서울 마포구 동교로 68,https://pcmap.place.naver.com/restaurant/21129628/review/visitor#
메리트리,"카페,디저트",서울 마포구 성미산로29안길 17 2층,https://pcmap.place.naver.com/restaurant/1601052613/review/visitor#
곤로 야끼니꾸,일식당,서울 마포구 동교로39길 9 1층 곤로 야끼니꾸,https://pcmap.place.naver.com/restaurant/1872238260/review/visitor#
진대감 마포점,소고기구이,서울 마포구 마포대로12길 54 1층,https://pcmap.place.naver.com/restaurant/13114967/review/visitor#
교장맥주,"맥주,호프",서울 마포구 어울마당로 144-1 1층,https://pcmap.place.naver.com/restaurant/1976526195/review/visitor#
오퍼 카페,"카페,디저트",서울 마포구 홍익로5길 19 오퍼베이커리카페,https://pcmap.place.naver.com/restaurant/1703190567/review/visitor#
쿵푸카우수타우육면 본점,중식당,서울 마포구 양화로18길 9 2층,https://pcmap.place.naver.com/restaurant/1270946544/review/visitor#
준무 연남,이자카야,"서울 마포구 동교로38길 6 1, 2층",https://pcmap.place.naver.com/restaurant/1041501204/review/visitor#
란콰이진 연남본점,요리주점,서울 마포구 성미산로29안길 27-6 1층 란콰이진,https://pcmap.place.naver.com/restaurant/234069088/review/visitor#
한상팔삼 우육미면 망원역 본점,중식당,서울 마포구 월드컵로14길 19 2층,https://pcmap.place.naver.com/restaurant/1789429542/review/visitor#
연남토마 본점,퓨전음식,서울 마포구 월드컵북로6길 61 연남토마,https://pcmap.place.naver.com/restaurant/1229825670/review/visitor#
꽃피는고기,"육류,고기요리",서울 마포구 와우산로13길 49-3 1층,https://pcmap.place.naver.com/restaurant/38404891/review/visitor#
피오니 연남점,케이크전문,서울 마포구 연남로 59-1,https://pcmap.place.naver.com/restaurant/33741818/review/visitor#
깃뜰,"육류,고기요리","서울 마포구 잔다리로3안길 27 1, 2층",https://pcmap.place.naver.com/restaurant/1793807845/review/visitor#
카페 공명 연남점,"카페,디저트",서울 마포구 연희로 11 1층 카페 공명 연남,https://pcmap.place.naver.com/restaurant/1176845784/review/visitor#
몽주방 홍대점,요리주점,서울 마포구 독막로7길 20 1층 몽주방 홍대점,https://pcmap.place.naver.com/restaurant/1052840524/review/visitor#
온타이키친,태국음식,서울 마포구 월드컵북로54길 17 지1층 126호,https://pcmap.place.naver.com/restaurant/1440369014/review/visitor#
