가게 이름,업종구분,주소,URL
밴건디 스테이크하우스,"스테이크,립",서울 서초구 사평대로22길 5 1층 밴건디 스테이크하우스,https://pcmap.place.naver.com/restaurant/1600016778/review/visitor#
생고기모임,"육류,고기요리",서울 서초구 방배천로 12-3 1층(방배동),https://pcmap.place.naver.com/restaurant/1512080804/review/visitor#
리밍 교대본점,중식당,서울 서초구 반포대로22길 100 리밍,https://pcmap.place.naver.com/restaurant/36778150/review/visitor#
진대감 서초점,소고기구이,서울 서초구 효령로55길 39 센트로호텔 1층 진대감,https://pcmap.place.naver.com/restaurant/38427620/review/visitor#
딤딤섬 센트럴시티점,중식당,서울 서초구 신반포로 176 센트럴시티 호남선 하차장 M층,https://pcmap.place.naver.com/restaurant/1280841149/review/visitor#
황소양곱창 양재점,"곱창,막창,양",서울 서초구 남부순환로347길 42-3,https://pcmap.place.naver.com/restaurant/38257705/review/visitor#
고에몬 강남점,"스파게티,파스타전문",서울 서초구 서초대로77길 7 서초빌딩 1층,https://pcmap.place.naver.com/restaurant/31413936/review/visitor#
공미학 서초교대점,"카페,디저트",서울 서초구 서초대로48길 101 그룹메가타워 1F,https://pcmap.place.naver.com/restaurant/1966463697/review/visitor#
선화의고기 방배본점,소고기구이,서울 서초구 서초대로24길 9,https://pcmap.place.naver.com/restaurant/1710690994/review/visitor#
고메램 강남점,양갈비,"서울 서초구 강남대로 359 대우도씨에빛 2차 지하 1층,",https://pcmap.place.naver.com/restaurant/1299706278/review/visitor#
노랑저고리,한정식,서울 서초구 서초대로73길 9 타임빌딩 5층,https://pcmap.place.naver.com/restaurant/11856990/review/visitor#
담,한정식,서울 서초구 남부순환로 2406 예술의전당 서예박물관 1층,https://pcmap.place.naver.com/restaurant/37942949/review/visitor#
페페신사,이탈리아음식,서울 서초구 강남대로 581 푸른빌딩 2층,https://pcmap.place.naver.com/restaurant/1568009243/review/visitor#
주나수산,생선회,서울 서초구 서초대로77길 45 1층,https://pcmap.place.naver.com/restaurant/1122059411/review/visitor#
미니말레 커피뢰스터 양재본점,"카페,디저트",서울 서초구 강남대로10길 32,https://pcmap.place.naver.com/restaurant/732040126/review/visitor#
서울주막 강남역본점,요리주점,서울 서초구 서초대로73길 42 지하1층,https://pcmap.place.naver.com/restaurant/1915464369/review/visitor#
금복주류 강남역점,요리주점,서울 서초구 강남대로65길 9 1층 금복주류,https://pcmap.place.naver.com/restaurant/1233347328/review/visitor#
오우아,"카페,디저트",서울 서초구 방배천로6길 3-4 1층,https://pcmap.place.naver.com/restaurant/1856863622/review/visitor#
이자카야나무 교대점,이자카야,서울 서초구 서초대로50길 30 2층,https://pcmap.place.naver.com/restaurant/1620580872/review/visitor#
지즐미육회관 사당점,소고기구이,서울 서초구 방배천로2길 39 1층,https://pcmap.place.naver.com/restaurant/1943902314/review/visitor#
카츠공방 내방역점,돈가스,서울 서초구 방배로 174 1층 카츠공방 내방역점,https://pcmap.place.naver.com/restaurant/1346685068/review/visitor#
흑미원조2018 식물원김밥,김밥,서울 서초구 서초대로38길 12 애비뉴상가 B119호,https://pcmap.place.naver.com/restaurant/1150339701/review/visitor#
금은돈 양재점,돼지고기구이,서울 서초구 강남대로4길 11 지상 1층,https://pcmap.place.naver.com/restaurant/1013690011/review/visitor#
채빛퀴진,뷔페,서울 서초구 올림픽대로 2085-14,https://pcmap.place.naver.com/restaurant/35346343/review/visitor#
군밤과군고구마.붕어빵.계란빵,종합분식,서울 서초구 강남대로 331-3 가로판매대,https://pcmap.place.naver.com/restaurant/1477987893/review/visitor#
데블스도어 그래머시 센트럴,"맥주,호프",서울 서초구 사평대로 205,https://pcmap.place.naver.com/restaurant/36022164/review/visitor#
그림나베 남부터미널점,샤브샤브,서울 서초구 서초중앙로 42 블루핀타워 112호 113호,https://pcmap.place.naver.com/restaurant/1520599065/review/visitor#
트라가 강남역점,스페인음식,서울 서초구 강남대로55길 24 2층 201호 트라가,https://pcmap.place.naver.com/restaurant/1687684396/review/visitor#
메르시,양식,서울 서초구 논현로 23 1층,https://pcmap.place.naver.com/restaurant/1160394761/review/visitor#
리요리요커피,"카페,디저트",서울 서초구 방배천로18길 11 아르떼상가 B동 104호 리요리요커피,https://pcmap.place.naver.com/restaurant/1812301730/review/visitor#
바르미 심비디움2 사당점,"일식,초밥뷔페",서울 서초구 방배천로 11 파스텔시티 5층,https://pcmap.place.naver.com/restaurant/1563541438/review/visitor#
챱챱케이크,케이크전문,서울 서초구 서초중앙로 110 104호 1층 대로변,https://pcmap.place.naver.com/restaurant/1322840270/review/visitor#
삼육가 사당역직영점,"육류,고기요리",서울 서초구 방배천로 10 동화빌딩,https://pcmap.place.naver.com/restaurant/37700608/review/visitor#
